Character name	Freebase character ID	title	filtered_descriptions	X	Y	Z	labels	Wikipedia ID	death	romance	Release date	Gender	Height	Ethnicity	Actor name	Actor age at release	Box office revenue	Genres	Name
Harriet	/m/0gm50lv		['join', 'return', 'gorgeous']	7.5752234	-43.489834	7.2522993	16	370064		True	2003.0	F	1.74	/m/02qv_h_	Shannon Elizabeth	29.0	246942017.0	['Drama', 'Comedy', 'Romance Film']	Love Actually
Andy	/m/0h1jgvp	['writer', 'host']	['win', 'ex', 'dog']	21.951067	-18.319212	34.527863	0	761361		True	1998.0	M	1.83	/m/033tf_	Luke Wilson	26.0		['Comedy', 'Romance Film', 'Romantic comedy']	Dog Park
Andy	/m/0h1jgvp	['writer', 'host']	['win', 'ex', 'dog']	21.951067	-18.319212	34.527863	0	761361		True	1998.0	M	1.83	/m/033tf_	Luke Wilson	26.0		['Comedy', 'Romance Film', 'Romantic comedy']	Dog Park
Paul Sutton	/m/0gww7wx	['Sgt.']	['offer', 'learn', 'try']	-9.928794	-32.749886	-2.5497518	7	2122517		True	1995.0	M	1.86	/m/03bkbh	Keanu Reeves	30.0	50008143.0	['Drama', 'Romance Film', 'Romantic drama']	A Walk in the Clouds
Chris	/m/0g99rh5	['student']	['realise', 'promise', 'point']	18.051981	-40.55315	0.27000302	6	1064199		True	1997.0	M	1.83	/m/02w7gg	Christian Bale	22.0		['Drama', 'Romance Film', 'Indie']	Metroland
Jerry Ferro	/m/0c1dlnv	['instructor', 'carpenter']	['know', 'win', 'come']	12.689855	-1.1081203	2.737173	2	6089288		True	2007.0	M	1.88	/m/0xnvg	Adam Carolla	42.0		['Comedy', 'Romance Film', 'Indie']	The Hammer
Jerry Ferro	/m/0c1dlnv	['instructor', 'carpenter']	['know', 'win', 'come']	12.689855	-1.1081203	2.737173	2	6089288		True	2007.0	M	1.88	/m/0xnvg	Adam Carolla	42.0		['Comedy', 'Romance Film', 'Indie']	The Hammer
Robert Brown	/m/0c1dlpv		['learn', 'advance', 'sympathize']	-29.713924	-4.570945	-5.5663714	32	6089288		True	2007.0	M			Harold House Moore			['Comedy', 'Romance Film', 'Indie']	The Hammer
Turk Tarpit	/m/0kx7bwn		['cheat', 'offer', 'win']	-37.302715	-4.4901786	-10.009777	32	1888983		True	1987.0	M	1.57		Hamilton Camp	53.0		['Comedy', 'Romance Film', 'Animation']	The Jetsons Meet the Flintstones
Joe Strombel	/m/0bnmr29	['reporter']	['tell', 'credit', 'reporter']	19.130903	1.8562894	35.768124	34	3524655		True	2006.0	M	1.75		Ian McShane	63.0	39215642.0	['Comedy', 'Romance Film', 'Thriller']	Scoop
Saravana	/m/0h9w218		['buy', 'try', 'chase']	1.6277201	-38.760975	3.7764812	16	4103051		True	2006.0	M	1.75	/m/0dryh9k	Silambarasan Rajendran	20.0	6000000.0	['Drama', 'Romance Film', 'World cinema']	Saravana
Paulina	/m/0bh3k07		['partner', 'teacher', 'leave']	18.530376	-18.683517	24.21123	0	1071219		True	2004.0	F	1.7	/m/0gkxl2	Jennifer Lopez	35.0	170128460.0	['Drama', 'Comedy', 'Romance Film']	Shall We Dance?
John Clark	/m/0bh3k0r	['lawyer']	['prove', 'fall', 'jump']	33.005833	25.444109	-10.946119	15	1071219		True	2004.0	M	1.8	/m/033tf_	Richard Gere	55.0	170128460.0	['Drama', 'Comedy', 'Romance Film']	Shall We Dance?
Horatio Nelson	/m/04szsk1		['live', 'confront', 'leave']	-2.251229	-50.136375	-6.976695	21	3676154		True	1941.0	M	1.78		Laurence Olivier	33.0		['Drama', 'Romance Film', 'Black-and-white']	That Hamilton Woman
Rod	/m/0h4_jn8	['musician']	['get', 'offer', 'dump']	-15.451869	-18.005709	-24.8134	14	1847843		True	2001.0	M	1.81		Joey Fatone	24.0	4403019.0	['Comedy', 'Romance Film', 'Romantic comedy']	On the Line
Heather	/m/0gwdchy		['fight', 'girlfriend', 'go']	-8.159626	-38.59351	-14.6229925	7	31631257		True	2012.0	F	1.613	/m/038723	Mena Suvari	33.0	234736898.0	['Comedy', 'Romance Film']	American Reunion
Skylar	/m/02nwfl5	['student']	['tell', 'ask', 'student']	10.658051	-44.93189	-1.4222423	6	142456		True	1997.0	F	1.8	/m/03bkbh	Minnie Driver	27.0	225933435.0	['Drama', 'Romance Film', 'Indie']	Good Will Hunting
Neal	/m/0cgy3z8	['singer']	['try', 'make', 'get']	-14.812021	-23.95277	-33.059315	14	1305939		True	2003.0	M	1.79	/m/0bbz66j	Jesse Spencer	24.0	44617342.0	['Drama', 'Comedy', 'Romance Film']	Uptown Girls
Gray	/m/09tkrtg		['show', 'kidnap', 'bail']	11.658722	28.125763	4.8335595	19	17758086		True	2010.0	M	1.83	/m/0xnvg	Ray Liotta	55.0	88335.0	['Comedy', 'Romance Film', 'Romantic comedy']	Crazy on the Outside
Christy	/m/09tkrvb		['lead', 'give', 'see']	-38.207554	2.039456	8.648358	28	17758086		True	2010.0	F	1.68		Julie Bowen	39.0	88335.0	['Comedy', 'Romance Film', 'Romantic comedy']	Crazy on the Outside
Sakina	/m/0dbxpn4	['music teacher']	['gain', 'call', 'portray']	31.52325	-22.29753	-4.744316	11	5204875		True	2001.0	F	1.59	/m/0dryh9k	Amisha Patel	26.0		['Drama', 'Romance Film', 'Action']	Gadar: Ek Prem Katha
Nat Cooper	/m/0gyk4__		['lead', 'boy', 'calm']	-35.717823	4.8559875	8.350494	28	1562284		True	1992.0	M	1.68	/m/09vc4s	Elijah Wood	11.0	127956187.0	['Drama', 'Romance Film', 'Adventure']	Forever Young
Harold Zidler	/m/04306q4	['owner']	['sell', 'make', 'learn']	17.2946	27.896074	-15.273352	10	142481		True	2001.0	M	1.87	/m/02w7gg	Jim Broadbent	51.0	179213434.0	['Drama', 'Comedy', 'Romance Film']	Moulin Rouge!
Stanley T. Banks	/m/02nwd_l	['lawyer']	['lie', 'survey', 'calculate']	33.788937	24.511946	-8.986221	15	80944		True	1950.0	M	1.78	/m/033tf_	Spencer Tracy	50.0	4150000.0	['Drama', 'Comedy', 'Romance Film']	Father of the Bride
Agito	/m/0j8kxhm		['fight', 'teach', 'learn']	3.7702584	-41.85273	7.0531764	16	5414801		True	2006.0	M			Ryo Katsuji	19.0		['Drama', 'Romance Film', 'Animation']	Gin-iro no Kami no Agito
Toola	/m/0j8kxh1		['learn', 'refuse', 'save']	-8.027683	-14.640602	-2.0038865	2	5414801		True	2006.0	F	1.63	/m/019kn7	Aoi Miyazaki	20.0		['Drama', 'Romance Film', 'Animation']	Gin-iro no Kami no Agito
Jill	/m/0h30g_p		['look', 'ask', 'nature']	-20.018444	24.358797	-17.391502	9	16612265		True	2008.0	F	1.575		Taryn Manning	29.0		['Comedy', 'Romance Film', 'Romantic comedy']	Jack and Jill vs. the World
Bob Harris	/m/02nw8hl	['movie star']	['attract', 'express', 'reconcile']	-12.639296	-25.774042	17.936462	37	369682		True	2003.0	M	1.88	/m/033tf_	Bill Murray	52.0	119723856.0	['Drama', 'Comedy', 'Romance Film']	Lost in Translation
Katherine Ann Watson	/m/0g9cl2q	['teacher', 'student']	['encourage', 'insist', 'come']	24.086832	-35.68603	-4.906578	6	883489		True	2003.0	F	1.75	/m/09vc4s	Julia Roberts	36.0	141337989.0	['Drama', 'Romance Film', 'Period piece']	Mona Lisa Smile
Katherine Ann Watson	/m/0g9cl2q	['teacher', 'student']	['encourage', 'insist', 'come']	24.086832	-35.68603	-4.906578	6	883489		True	2003.0	F	1.75	/m/09vc4s	Julia Roberts	36.0	141337989.0	['Drama', 'Romance Film', 'Period piece']	Mona Lisa Smile
Oliver Barrett IV	/m/02nwhvw		['attempt', 'ask', 'reply']	-0.20576727	-45.398438	-5.5098066	21	11577392		True	1970.0	M	1.85	/m/02ctzb	Ryan O'Neal	29.0	136397186.0	['Drama', 'Romance Film', 'Romantic drama']	Love Story
Paul Denton	/m/0gx3shn		['try', 'talk', 'cause']	0.7063007	-1.7245383	-44.777103	5	1405221		True	2002.0	M	1.77	/m/09vc4s	Ian Somerhalder	23.0	11819244.0	['Drama', 'Comedy', 'Romance Film']	The Rules of Attraction
Munna	/m/0gxvc9r		['work', 'fall', 'seem']	35.475464	0.7930351	-21.274227	17	5945009		True	1995.0	M	1.75	/m/0cqgdq	Rajnikanth	44.0		['Drama', 'Romance Film', 'World cinema']	Aatank Hi Aatank
Rohan	/m/0gxp8cv	['boss']	['protect', 'avenge', 'son']	-5.913527	7.9007344	42.540016	22	5945009		True	1995.0	M	1.68	/m/0dllcfn	Aamir Khan	30.0		['Drama', 'Romance Film', 'World cinema']	Aatank Hi Aatank
Charles Bingley	/m/0cg66t5	['bachelor']	['realise', 'behaviour', 'proposal']	12.43677	-39.07714	6.0014987	16	2312056		True	2005.0	M			Simon Woods	25.0	121147947.0	['Drama', 'Romance Film', 'Romantic drama']	Pride & Prejudice
Seth Brundle	/m/02yq25	['scientist']	['continue', 'abduct', 'injure']	14.735896	-31.638016	-24.966726	33	456601		True	1986.0	M	1.94	/m/041rx	Jeff Goldblum	33.0	60629159.0	['Drama', 'Romance Film', 'Horror']	The Fly
Teddy Pierce	/m/0g_chl2		['end', 'become', 'marry']	32.879223	-5.308354	-11.587825	17	2724049		True	1984.0	M	1.78	/m/048z7l	Gene Wilder	51.0	25308147.0	['Comedy', 'Romance Film', 'Romantic comedy']	The Woman in Red
Grant Matthews	/m/0ch7r34		['realize', 'make', 'skeptical']	-9.630895	-31.017595	-4.4894147	7	3779715		True	1948.0	M	1.78	/m/033tf_	Spencer Tracy	48.0		['Drama', 'Romance Film', 'Black-and-white']	State of the Union
Tom Brookman	/m/0c1ghw4	['jockey']	['keep', 'interest', 'show']	42.371216	-3.7602105	-10.595874	17	911882		True	1953.0	M	1.8		Cameron Mitchell	35.0	7500000.0	['Comedy', 'Romance Film', 'Romantic comedy']	How to Marry a Millionaire
Mai Kishikawa	/m/09rmx6b		['rebuff', 'give', 'rather']	8.321185	-5.9424148	2.9285293	2	1320563		True	1996.0	F			Tamiyo Kusakari	30.0	42976677.0	['Drama', 'Comedy', 'Romance Film']	Shall We Dance
Peter Bretter	/m/0cm0b6z	['Composer']	['cut', 'learn', 'confront']	22.543663	3.7815807	-15.934053	23	9264265		True	2008.0	M	1.93	/m/041rx	Jason Segel	28.0	105173115.0	['Drama', 'Comedy', 'Romance Film']	Forgetting Sarah Marshall
Jack Willis	/m/0gwrw4_	['publisher', 'author']	['author', 'convince', 'get']	11.64881	-16.458183	32.870132	24	11893853		True	1999.0	M	1.89	/m/0bbz66j	Hugh Jackman	30.0		['Comedy', 'Romance Film']	Paperback Hero
Jack Willis	/m/0gwrw4_	['publisher', 'author']	['author', 'convince', 'get']	11.64881	-16.458183	32.870132	24	11893853		True	1999.0	M	1.89	/m/0bbz66j	Hugh Jackman	30.0		['Comedy', 'Romance Film']	Paperback Hero
Julie	/m/0dbxj80		['tell', 'get', 'send']	8.507208	-38.539967	2.2355459	16	7697111		True	1975.0	F			Lakshmi	22.0		['Drama', 'Romance Film', 'World cinema']	Julie
Bud Stamper	/m/0h2b6cj		['family', 'pin', 'take']	28.218666	-21.794224	22.738867	0	206721		True	1961.0	M	1.88		Warren Beatty	24.0		['Drama', 'Romance Film']	Splendor in the Grass
Alison Olsen	/m/0gxr203		['cover', 'grow', 'together']	21.561155	-13.962149	28.56417	0	14280823		True	2008.0	F	1.7	/m/01qhm_	Kirsten Dunst	26.0	19151797.0	['Comedy', 'Romance Film', 'Romantic comedy']	How to Lose Friends & Alienate People
Sophie Maes	/m/0gx8yz0		['attack', 'ring', 'dog']	-19.876411	11.7795315	15.451539	30	14280823		True	2008.0	F	1.63	/m/033tf_	Megan Fox	22.0	19151797.0	['Comedy', 'Romance Film', 'Romantic comedy']	How to Lose Friends & Alienate People
Eileen Tyler	/m/0ch9p0l	['critic']	['seem', 'critic', 'decide']	14.471705	-12.917141	33.63472	24	7734862		True	1963.0	F	1.73	/m/013xrm	Jane Fonda	25.0	1800000.0	['Comedy', 'Romance Film', 'Romantic comedy']	Sunday in New York
Tak	/m/0gkdh1v		['realise', 'become', 'ride']	23.602455	17.003117	-28.962145	4	213462		True	2004.0	M	1.76		Takuya Kimura	31.0	19470239.0	['Drama', 'Romance Film', 'Romantic drama']	2046
Gauri	/m/0h715f2		['get', 'die', 'kill']	7.031178	19.247688	-34.00571	29	20904439		True	1978.0	F			Vidya Sinha	30.0		['Drama', 'Romance Film', 'Thriller']	Tumhare Liye
Greg Janello	/m/0c1fj4b		['give', 'pressure', 'know']	-4.680408	36.685894	-6.3665214	20	2216783		True	2000.0	M	1.867		Tony Goldwyn	40.0		['Drama', 'Romance Film']	Bounce
Sanjay Sahu	/m/0h7_y1d	['student']	['fall', 'kill', 'come']	21.350698	-43.346134	-5.6312804	6	13111116	heart disease	True	2008.0	M	1.78	/m/09m6hr	Pawan Kalyan			['Drama', 'Comedy', 'Romance Film']	Jalsa
Padmini	/m/0gxbdy_		['fall', 'call', 'give']	27.66161	4.420232	-15.464917	23	12947954		True	2005.0	F	1.689	/m/0dryh9k	Mallika Sherawat	28.0		['Drama', 'Comedy', 'Romance Film']	Bachke Rehna Re Baba
Randolph Dupree	/m/02nws6h	['author']	['make', 'agree', 'confront']	10.293231	-18.034992	34.190426	24	3032361		True	2006.0	M	1.8	/m/033tf_	Owen Wilson	37.0	130431368.0	['Comedy', 'Romance Film', 'Romantic comedy']	You, Me and Dupree
Gay Langland	/m/0h2bzmc	['cowboy']	['chase', 'cause', 'suggest']	11.950807	33.206444	15.576207	12	1134155		True	1961.0	M	1.85		Clark Gable	60.0		['Drama', 'Comedy', 'Romance Film']	The Misfits
George	/m/0h36w6l		['agree', 'forgive', 'tell']	5.560576	-2.0345976	-5.139801	2	14644512		True	1964.0	M	1.93		Rock Hudson	38.0		['Comedy', 'Romance Film', 'Romantic comedy']	Send Me No Flowers
Bertie Austin	/m/0h4zz4z	['writer']	['retaliate', 'give', 'befriend']	7.008282	-13.235114	35.751434	24	31775991		True	1963.0	F	1.66		Janet Leigh	36.0		['Drama', 'Comedy', 'Romance Film']	Wives and Lovers
Jackson	/m/0bxknrj		['make', 'give', 'stop']	2.2905042	8.186727	-5.3782816	2	5885832		True	2002.0				Justin Herwick			['Drama', 'Comedy', 'Romance Film']	Luster
Sam	/m/0bxkjpr		['give', 'kill', 'drop']	4.4953012	-35.147068	0.217017	16	5885832		True	2002.0	M			Shane Powers	31.0		['Drama', 'Comedy', 'Romance Film']	Luster
Sonny Spike	/m/0bxkjpj		['bring', 'give', 'ask']	25.312565	-13.57448	31.050817	0	5885832		True	2002.0	M	1.715		Willie Garson	37.0		['Drama', 'Comedy', 'Romance Film']	Luster
Siva	/m/0h8mh6_	['courier', 'driver', 'hostess']	['lose', 'attempt', 'call']	-13.633591	28.79266	-15.191814	9	16355046		True	2009.0	M	1.82	/m/0dryh9k	Jiiva	25.0		['Romantic comedy']	Siva Manasula Sakthi
Siva	/m/0h8mh6_	['courier', 'driver', 'hostess']	['lose', 'attempt', 'call']	-13.633591	28.79266	-15.191814	9	16355046		True	2009.0	M	1.82	/m/0dryh9k	Jiiva	25.0		['Romantic comedy']	Siva Manasula Sakthi
Siva	/m/0h8mh6_	['courier', 'driver', 'hostess']	['lose', 'attempt', 'call']	-13.633591	28.79266	-15.191814	9	16355046		True	2009.0	M	1.82	/m/0dryh9k	Jiiva	25.0		['Romantic comedy']	Siva Manasula Sakthi
Suman	/m/0dbxm0q		['live', 'come', 'match']	37.500187	3.0795407	-12.400896	17	1460724		True	1989.0	F	1.57	/m/0dryh9k	Bhagyashree Patwardhan	20.0		['Drama', 'Romance Film', 'World cinema']	Maine Pyar Kiya
P. Sukumaran	/m/0gz53lw	['leader']	['leader', 'dealer', 'rival']	-39.290928	-9.004331	21.730825	3	7481126		True	2006.0	M	1.81	/m/0dryh9k	Prithviraj Sukumaran	23.0		['Drama', 'Comedy', 'Romance Film']	Classmates
Fiona Campbell	/m/0b456tv		['search', 'say', 'think']	-8.3951235	-36.99758	-11.83469	7	15048299		True	1954.0	F	1.71		Cyd Charisse	32.0	2250000.0	['Romance Film', 'Musical', 'Fantasy']	Brigadoon
Jeff Douglas	/m/052vktd		['shoot', 'cross', 'tell']	38.871193	17.423746	9.227579	26	15048299		True	1954.0	M	1.85	/m/07mqps	Van Johnson	38.0	2250000.0	['Romance Film', 'Musical', 'Fantasy']	Brigadoon
Cécile	/m/0h0xbh_		['live', 'encourage', 'cross']	-3.8729732	37.304157	-8.712973	20	4366908		True	2006.0	F	1.68	/m/03ts0c	Catherine Deneuve	62.0		['Drama', 'Romance Film', 'World cinema']	Les temps qui changent
Trudy	/m/0byd5pp		['ask', 'meet', 'feeling']	22.46803	-18.096437	22.517338	0	21075146		True	2001.0	F		/m/0d7wh	Flora Montgomery	26.0		['Comedy', 'Romance Film', 'Black comedy']	When Brendan Met Trudy
Henry	/m/07ym7j4		['reveal', 'toss', 'shoot']	-25.064827	17.873957	21.733105	13	25737142		True	2010.0	M	1.91		Rob Riggle	40.0	98159963.0	['Comedy', 'Romance Film', 'Action']	Killers
Elizabeth Curtis	/m/0h5jmwz		['talk', 'husband', 'helping']	16.062733	-18.93314	26.560305	0	9467480		True	1950.0	F	1.7		Deborah Kerr	29.0	10050000.0	['Romance Film', 'Action', 'Adventure']	King Solomon's Mines
Louis Mahé	/m/0c1nv2w	['owner']	['buy', 'sell', 'shoot']	12.940452	33.616074	-13.48283	10	1647860		True	1969.0	M	1.79		Jean-Paul Belmondo	35.0		['Drama', 'Romance Film', 'Thriller']	Mississippi Mermaid
Maurice	/m/0c0nfxk	['actor']	['term', 'look', 'appear']	-13.556526	-33.12527	19.338072	37	7780069		True	2006.0	M	1.91	/m/02g7sp	Peter O'Toole	74.0	7261490.0	['Drama', 'Comedy', 'Romance Film']	Venus
Pooja	/m/0gy26yg		['call', 'fall', 'propose']	6.741199	26.702103	3.3101463	19	15757337		True	2008.0	F	1.69	/m/0520604	Genelia D'Souza	20.0		['Drama', 'Romance Film', 'Action']	Ready
Carmen Lowell	/m/0gz69_5		['come', 'raise', 'tell']	41.073097	18.798092	7.7155714	26	5076487		True	2005.0	F	1.55	/m/0fxmtg	America Ferrera	21.0		['Drama', 'Comedy', 'Romance Film']	The Sisterhood of the Traveling Pants
Aman	/m/0gy9dtb		['exist', 'truth', 'come']	20.385529	8.096722	-33.301323	4	8056967		True	2004.0	M	1.85	/m/0bymc	John Abraham	31.0		['Drama', 'Romance Film', 'World cinema']	Madhoshi
Anupama Kaul	/m/0gy63qm		['get', 'show', 'believe']	-5.795323	-41.23165	9.388408	38	8056967		True	2004.0	F	1.74	/m/0fqp6zk	Bipasha Basu	25.0		['Drama', 'Romance Film', 'World cinema']	Madhoshi
Freya	/m/0h36kfq		['tell', 'try', 'call']	0.28063354	-40.001854	4.761128	16	12060940		True	2005.0	F	1.57	/m/03m3p6w	Jane March	32.0		['Romance Film', 'Action', 'Horror']	Beauty and the Beast
Jade	/m/04fgylw		['point', 'throw', 'shoot']	-19.046799	-5.6431594	-4.300059	2	30865068		True	1998.0	F	1.75	/m/013xrm	Katherine Heigl	19.0	50692188.0	['Comedy', 'Romance Film', 'Thriller']	Bride of Chucky
Jesse	/m/0hn9rw1		['knock', 'send', 'shoot']	-19.54149	-5.659861	-5.491428	2	30865068		True	1998.0	M	1.829		Nick Stabile	27.0	50692188.0	['Comedy', 'Romance Film', 'Thriller']	Bride of Chucky
Parvez	/m/0gd48fb	['taxi driver']	['ask', 'revolve', 'muslim']	-15.718555	32.990986	-19.043844	9	9710883		True	1997.0	M	1.78		Om Puri	46.0		['Drama', 'Comedy', 'Indie']	My Son the Fanatic
Jane Smith	/m/02nwjgt		['succumb', 'kill', 'balance']	-9.413705	-31.053165	-11.944257	7	1745050		True	2005.0	F	1.73	/m/027n1m6	Angelina Jolie	30.0	478336279.0	['Comedy', 'Romance Film', 'Action']	Mr. & Mrs. Smith
Max Kellerman	/m/0h5n_r5	['owner']	['vacation', 'return', 'physician']	18.947218	32.24102	-16.63503	10	680361		True	1987.0	M			Jack Weston	62.0	213954274.0	['Drama', 'Romance Film', 'Indie']	Dirty Dancing
Mika	/m/0h60hg8		['ensue', 'differ', 'drop']	20.714815	-24.196392	26.883955	0	13473149		True	2008.0	M		/m/0dryh9k	Jaaved Jaffrey	44.0		['Comedy', 'Romance Film', 'Action']	Singh Is Kinng
Sonia	/m/0gwr3nq		['make', 'fall', 'help']	25.95828	6.9973183	-19.656603	23	13473149		True	2008.0	F	1.74	/m/03w9bjf	Katrina Kaif	24.0		['Comedy', 'Romance Film', 'Action']	Singh Is Kinng
Puneet	/m/0h60hgy		['hide', 'trap', 'say']	26.149069	17.851591	-27.436443	4	13473149		True	2008.0	M		/m/0dryh9k	Ranvir Shorey	35.0		['Comedy', 'Romance Film', 'Action']	Singh Is Kinng
Krishna	/m/0h9gllt	['entrepreneur', 'boss']	['fall', 'problem', 'bos']	-2.1522126	7.256839	40.358006	22	17214118		True		M	1.52		Abbas			['Comedy', 'Romance Film']	Guru En Aalu
Krishna	/m/0h9gllt	['entrepreneur', 'boss']	['fall', 'problem', 'bos']	-2.1522126	7.256839	40.358006	22	17214118		True		M	1.52		Abbas			['Comedy', 'Romance Film']	Guru En Aalu
Kate	/m/07vshcq		['share', 'realize', 'reveal']	-1.3061085	-1.1438912	0.82451177	2	22526086		True	2010.0	F	1.57	/m/0xnvg	Hayden Panettiere	21.0	50507267.0	['Comedy', 'Romance Film', 'Adventure']	Alpha and Omega
Tony	/m/07vshfc		['warn', 'unite', 'enrage']	0.5754687	-10.657518	9.565649	2	22526086		True	2010.0	M	1.75		Dennis Hopper	74.0	50507267.0	['Comedy', 'Romance Film', 'Adventure']	Alpha and Omega
Garth	/m/0d2jcyq		['appear', 'talk', 'bond']	34.832584	-1.2192657	-13.528475	17	22526086		True	2010.0	M	1.85		Chris Carmack	29.0	50507267.0	['Comedy', 'Romance Film', 'Adventure']	Alpha and Omega
Marcel	/m/0d2jczr		['direct', 'say', 'agree']	18.664997	14.78735	-23.862617	4	22526086		True	2010.0	M	1.8	/m/041rx	Larry Miller	56.0	50507267.0	['Comedy', 'Romance Film', 'Adventure']	Alpha and Omega
Nicky	/m/0gl581_		['throw', 'live', 'devise']	18.714098	6.695596	0.7396964	2	1011854		True	2000.0	M	1.78	/m/041rx	Adam Sandler	34.0	58292295.0	['Comedy', 'Romance Film', 'Fantasy']	Little Nicky
Amar	/m/0h6w28s		['agree', 'come', 'ask']	21.914644	14.369932	-28.484533	4	20903035		True	1974.0	M			Vikram			['Drama', 'Romance Film', 'World cinema']	Call Girl
Walter Burns	/m/02nwg2f	['editor']	['learn', 'offer', 'save']	39.54268	3.1858215	24.467196	18	74018		True	1940.0	M	1.87		Cary Grant	35.0		['Drama', 'Comedy', 'Romance Film']	His Girl Friday
Jerry Falk	/m/0g_tkr_	['writer']	['writer', 'end', 'turn']	8.221022	-14.799319	42.560894	24	473286		True	2003.0	M	1.765	/m/0xnvg	Jason Biggs	25.0	13585075.0	['Comedy', 'Romance Film', 'Romantic comedy']	Anything Else
Daeng	/m/0jsmc05		['dead', 'quarrel', 'wife']	-20.49149	26.923986	-18.693438	9	10436186		True	2006.0	F			Visa Sarasas			['Drama', 'Comedy', 'Romance Film']	Loveaholic
Italia	/m/0gx8zcb		['apologise', 'offer', 'interpret']	-21.259144	24.211744	-17.797855	9	1343628		True	2004.0	F	1.68	/m/03ttfc	Penélope Cruz	29.0		['Drama', 'Romance Film', 'World cinema']	Don't Move
Ned Lynch	/m/0h5nfqc	['Captain']	['lead', 'shaw', 'help']	-43.51232	5.9615774	9.759593	28	5252749		True	1976.0	M	1.8	/m/02w7gg	Robert Shaw	48.0		['Comedy', 'Romance Film', 'Action']	Swashbuckler
Oliver	/m/0c1hqp7		['look', 'reconcile', 'work']	19.59435	14.115704	-26.181213	4	18640305		True	2008.0	M	1.86		Colin Hanks	30.0	70442940.0	['Comedy', 'Romance Film', 'Romantic comedy']	The House Bunny
Luce	/m/0h5vj1s	['florist']	['lean', 'manage', 'agree']	42.681976	18.22583	12.078809	26	4191487		True	2005.0	F	1.66	/m/0d7wh	Lena Headey	31.0		['Drama', 'Comedy', 'Romance Film']	Imagine Me & You
Sandy Lester	/m/0h2y7gr	['student']	['vary', 'watch', 'believe']	18.322548	-43.40115	4.8067927	6	76394		True	1982.0	F	1.702		Teri Garr	34.0	177200000.0	['Drama', 'Comedy', 'Romance Film']	Tootsie
Ernesto Martel	/m/07yd8xh	['actress', 'financier']	['win', 'die', 'sabotage']	-32.448586	-7.328284	-8.030687	32	18609739		True	2009.0	M			José Luis Gómez	68.0	30991660.0	['Drama', 'Romance Film', 'Thriller']	Broken Embraces
Ernesto Martel	/m/07yd8xh	['actress', 'financier']	['win', 'die', 'sabotage']	-32.448586	-7.328284	-8.030687	32	18609739		True	2009.0	M			José Luis Gómez	68.0	30991660.0	['Drama', 'Romance Film', 'Thriller']	Broken Embraces
Harry Caine	/m/07yd8td	['writer']	['collect', 'live', 'tell']	6.8575225	-15.267118	37.088345	24	18609739		True	2009.0	M			Lluís Homar	51.0	30991660.0	['Drama', 'Romance Film', 'Thriller']	Broken Embraces
Max	/m/0gxnwty		['defeat', 'face', 'frustrate']	-36.479588	0.8938871	-2.8512778	32	9975140		True	2003.0	F	1.65	/m/0x67	Meagan Good	21.0		['Comedy', 'Romance Film', 'Action']	D.E.B.S.
Julie Eden	/m/0h2qpd4		['lie', 'tell', 'destroy']	-8.957857	-9.387768	4.226365	2	6034681		True	1939.0	F	1.61		Carole Lombard	30.0	1321000.0	['Drama', 'Romance Film', 'Black-and-white']	In Name Only
